StudiumID;StudentID;Studiumbeginn;Alter;Geschlecht;Studiengang;Leistungspunkte_zum_Abschluss;Kuendigungsdatum
31633923;31239063;31.05.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31633947;31239072;31.05.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31633956;31239075;07.06.2019;32;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31634151;31239168;31.05.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31634502;31239345;31.05.2019;46;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31634799;30953508;01.06.2019;21;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31634811;31239480;07.05.2019;38;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31634814;31239480;07.05.2019;38;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31634817;31239480;04.08.2019;38;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31634961;31239546;07.06.2019;58;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31635171;31219410;01.06.2019;32;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31635267;31239699;10.06.2019;21;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31635402;31239804;12.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31635816;31240074;07.07.2019;29;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31635843;31240086;02.06.2019;20;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31635855;31240089;02.06.2019;23;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31635975;30593349;02.06.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31636314;31240287;02.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31636359;31240335;02.06.2019;28;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31636371;31240347;02.06.2019;27;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31636866;31240602;05.06.2019;40;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31636908;31240626;07.07.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31636968;31240641;07.06.2019;23;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637331;31240800;04.06.2019;23;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637436;31240848;07.06.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637541;31240908;05.06.2019;36;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637565;31240917;05.06.2019;35;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637607;31240944;05.06.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637625;31240947;08.06.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637679;31240971;05.06.2019;43;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637721;31241001;05.06.2019;22;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31637985;31241118;05.06.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31638084;31241172;21.06.2019;37;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31638240;31241205;08.06.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31638324;31241265;05.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31638336;31241259;06.08.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31638918;31241529;07.07.2019;26;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31638936;31241538;05.06.2019;34;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31638966;31241550;07.07.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31639695;31241889;06.06.2019;32;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31639779;31241952;06.06.2019;58;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31639842;31064118;06.06.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640010;27855777;08.06.2019;43;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640061;30485298;06.06.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640064;31242072;06.06.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640160;31242117;06.06.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640367;30424293;07.06.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640796;31242369;21.06.2019;38;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640850;31242390;07.06.2019;55;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640943;31096821;07.06.2019;22;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31640958;30520275;07.06.2019;41;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31641039;31242453;07.06.2019;26;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31641777;31242735;08.06.2019;40;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31641810;31242768;21.06.2019;34;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31642197;31242966;08.06.2019;39;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31642245;31198989;08.06.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31642395;30451026;21.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31642629;31243209;09.06.2019;43;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31642665;31217265;09.06.2019;31;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31643040;31243389;09.06.2019;31;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31643220;31243452;09.06.2019;56;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31643442;31243560;11.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31643544;30271014;11.06.2019;28;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31643787;31243692;12.06.2019;32;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31644240;31243944;12.06.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31644357;31244019;12.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31644486;31244088;12.06.2019;42;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31644852;31061427;13.06.2019;31;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31644891;31244280;13.06.2019;52;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645074;31244361;13.06.2019;37;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645158;31244409;13.06.2019;42;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645230;31244445;13.06.2019;35;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645269;31244466;13.06.2019;31;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645287;30578376;13.06.2019;36;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645545;31242339;13.06.2019;27;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645806;31202688;14.06.2019;44;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645884;31244697;24.07.2019;34;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31645896;31244700;14.06.2019;36;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646136;31244814;14.06.2019;30;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646151;31244817;14.06.2019;39;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646226;31244826;14.06.2019;31;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646451;31244763;14.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646481;31237194;14.06.2019;38;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646682;31245057;14.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646886;31245165;15.06.2019;38;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646916;31245168;15.06.2019;23;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31646982;31245177;15.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31647039;31245219;15.06.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31647045;31245228;15.06.2019;40;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31647531;27932685;15.06.2019;39;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31647843;28051014;18.06.2019;37;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31647975;31245600;15.06.2019;55;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648104;31245435;15.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648155;31245651;16.06.2019;38;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648182;31245660;16.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648212;31245675;17.06.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648242;31245687;17.06.2019;44;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648506;31245825;21.06.2019;40;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648512;31245801;20.06.2019;47;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648884;31245957;20.06.2019;2;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31648992;31245981;20.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31649142;31245999;20.06.2019;28;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31649490;31246149;20.06.2019;42;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31650195;30321717;21.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31650543;31246539;21.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31650756;31246626;21.06.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31650852;31246692;21.06.2019;30;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31651251;31246896;07.07.2019;28;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31651266;31246899;05.08.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31651395;31246959;28.06.2019;26;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31652175;31247304;22.06.2019;48;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31652448;31247430;22.06.2019;23;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31652787;30644295;23.06.2019;42;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31653240;30694137;23.06.2019;39;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31653252;31247772;23.06.2019;35;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31653402;31247835;07.07.2019;36;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31653723;31247913;26.06.2019;50;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31653798;31241403;26.06.2019;36;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31653939;31247952;26.06.2019;34;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654011;31248036;26.06.2019;33;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654167;27963621;26.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654374;31248183;26.06.2019;44;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654404;31248201;26.06.2019;35;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654407;31248204;05.08.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654425;31248210;26.06.2019;40;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654452;30638856;06.08.2019;41;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654464;31248207;26.06.2019;39;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654503;31248231;26.06.2019;28;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654575;31248267;26.06.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654662;31248294;21.07.2019;41;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
31654665;31248312;26.06.2019;44;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;
