StudiumID;StudentID;Datum;ects_gathered
31680510;31258611;25.09.2019;5
31680510;31258611;29.09.2019;5
31680573;31258647;06.09.2019;5
31680573;31258647;12.09.2019;70
31680573;31258647;20.11.2019;5
31680573;31258647;25.11.2019;5
31680573;31258647;04.01.2020;5
31680573;31258647;12.03.2020;5
31680573;31258647;06.04.2020;5
31680573;31258647;14.06.2020;5
31680573;31258647;23.06.2020;5
31680573;31258647;14.07.2020;5
31680573;31258647;14.10.2020;10
31680573;31258647;11.11.2020;5
31680573;31258647;18.01.2021;5
31680573;31258647;05.02.2021;5
31680600;31258659;18.09.2019;5
31680600;31258659;30.09.2019;5
31680600;31258659;21.10.2019;5
31680600;31258659;25.11.2019;5
31680600;31258659;20.12.2019;5
31680600;31258659;20.01.2020;10
31680600;31258659;16.02.2020;6
31680600;31258659;25.02.2020;5
31680600;31258659;12.03.2020;5
31680600;31258659;27.04.2020;5
31680600;31258659;05.06.2020;2
31680600;31258659;06.07.2020;5
31680600;31258659;02.08.2020;5
31680600;31258659;03.08.2020;2
31680600;31258659;06.09.2020;5
31680600;31258659;16.11.2020;5
31680600;31258659;03.12.2020;5
31680600;31258659;28.12.2020;5
31680600;31258659;18.01.2021;5
31680600;31258659;22.01.2021;5
31680600;31258659;14.02.2021;5
31680600;31258659;08.04.2021;5
31680612;31258662;02.11.2019;5
31680612;31258662;17.11.2019;8
31680612;31258662;31.01.2020;5
31680612;31258662;05.03.2020;2
31680612;31258662;23.06.2020;10
31680612;31258662;05.11.2020;5
31680624;31258632;22.05.2020;5
31680624;31258632;30.05.2020;5
31680624;31258632;23.06.2020;5
31680624;31258632;20.07.2020;5
31680624;31258632;19.08.2020;5
31680624;31258632;05.09.2020;5
31680624;31258632;21.11.2020;5
31680624;31258632;14.12.2020;5
31680624;31258632;20.01.2021;5
31680624;31258632;01.02.2021;5
31680624;31258632;18.03.2021;5
31680666;30460875;19.06.2019;5
31680666;30460875;26.08.2019;5
31680666;30460875;01.10.2019;5
31680666;30460875;12.11.2019;5
31680666;30460875;27.01.2020;5
31680666;30460875;20.04.2020;5
31680666;30460875;16.06.2020;5
31680666;30460875;28.07.2020;5
31680666;30460875;06.10.2020;5
31680666;30460875;09.02.2021;5
31680666;30460875;26.02.2021;5
31680687;31211892;16.07.2019;5
31680687;31211892;19.07.2019;5
31680687;31211892;27.07.2019;5
31680687;31211892;08.12.2019;10
31680687;31211892;31.01.2020;5
31680687;31211892;28.02.2020;5
31680687;31211892;13.07.2020;5
31680687;31211892;25.08.2020;5
31680687;31211892;12.10.2020;5
31680687;31211892;16.11.2020;5
31680687;31211892;24.01.2021;5
31680687;31211892;05.03.2021;10
31680687;31211892;08.04.2021;5
31680738;30574173;19.05.2020;5
31680738;30574173;27.07.2020;5
31680777;31253454;27.03.2020;20
31680792;31258782;17.02.2020;5
31680792;31258782;10.07.2020;5
31680792;31258782;13.07.2020;5
31680792;31258782;24.08.2020;5
31680801;31258791;08.09.2019;13
31680801;31258791;18.09.2019;5
31680801;31258791;16.10.2019;2
31680801;31258791;01.02.2020;5
31680801;31258791;25.03.2020;5
31680801;31258791;06.05.2020;5
31680801;31258791;28.05.2020;5
31680801;31258791;20.06.2020;5
31680801;31258791;26.08.2020;5
31680801;31258791;15.09.2020;5
31680801;31258791;30.09.2020;5
31680801;31258791;16.01.2021;5
31680825;31220694;24.09.2019;5
31680825;31220694;13.01.2020;5
31680825;31220694;13.02.2020;5
31680825;31220694;18.02.2020;5
31680825;31220694;08.04.2020;5
31680825;31220694;05.05.2020;5
31680825;31220694;13.06.2020;5
31680825;31220694;05.08.2020;5
31680825;31220694;25.10.2020;5
31680825;31220694;05.12.2020;5
31680873;31258746;09.09.2019;5
31680873;31258746;15.10.2019;5
31680873;31258746;19.01.2020;5
31680873;31258746;01.05.2020;5
31680873;31258746;26.05.2020;5
31680885;31016469;23.09.2019;5
31680885;31016469;30.09.2019;5
31680885;31016469;17.11.2019;5
31680885;31016469;05.01.2020;5
31680885;31016469;30.01.2020;5
31680885;31016469;16.03.2020;5
31680885;31016469;05.05.2020;5
31680885;31016469;23.05.2020;5
31680885;31016469;22.06.2020;5
31680885;31016469;15.07.2020;5
31680885;31016469;27.07.2020;5
31680885;31016469;03.08.2020;5
31680885;31016469;31.08.2020;5
31680885;31016469;28.11.2020;5
31680885;31016469;10.12.2020;5
31680885;31016469;21.03.2021;5
31680912;31146981;19.07.2019;5
31680912;31146981;27.07.2019;5
31680912;31146981;03.08.2019;5
31680912;31146981;13.08.2019;5
31680912;31146981;23.08.2019;5
31680912;31146981;02.09.2019;5
31680912;31146981;29.10.2019;5
31680912;31146981;19.11.2019;5
31680912;31146981;03.12.2019;5
31680912;31146981;15.03.2020;5
31680912;31146981;17.04.2020;5
31680912;31146981;28.04.2020;5
31680912;31146981;21.05.2020;5
31680912;31146981;02.06.2020;5
31680912;31146981;25.07.2020;5
31680912;31146981;09.08.2020;5
31680912;31146981;06.09.2020;5
31680912;31146981;27.09.2020;5
31680912;31146981;25.10.2020;5
31680912;31146981;10.11.2020;5
31680912;31146981;08.12.2020;5
31680912;31146981;20.12.2020;5
31680912;31146981;08.02.2021;5
31680924;27282177;28.08.2019;70
31680924;27282177;27.11.2019;15
31680924;27282177;30.11.2019;10
31680924;27282177;08.12.2019;5
31680924;27282177;13.12.2019;10
31680924;27282177;09.01.2020;5
31680924;27282177;19.01.2020;5
31680924;27282177;01.02.2020;5
31680924;27282177;23.02.2020;5
31680924;27282177;12.03.2020;5
31680924;27282177;19.07.2020;5
31680924;27282177;08.09.2020;5
31680924;27282177;10.04.2021;10
31680933;31232391;23.09.2019;5
31680933;31232391;13.10.2019;5
31680933;31232391;17.02.2020;5
31680933;31232391;25.05.2020;10
31680933;31232391;18.07.2020;5
31680933;31232391;07.08.2020;5
31680933;31232391;09.09.2020;5
31680933;31232391;03.11.2020;5
31680933;31232391;30.01.2021;5
31680957;31258833;08.09.2019;15
31680957;31258833;25.11.2019;5
31680957;31258833;28.12.2019;5
31680957;31258833;30.03.2020;5
31680957;31258833;27.04.2020;5
31680957;31258833;03.09.2020;5
31680957;31258833;05.11.2020;5
31680957;31258833;21.03.2021;5
31680963;31258836;19.09.2019;5
31680963;31258836;22.09.2019;6
31680963;31258836;21.10.2019;5
31680963;31258836;27.10.2019;5
31680963;31258836;24.11.2019;5
31680963;31258836;22.12.2019;5
31680963;31258836;12.01.2020;2
31680963;31258836;16.02.2020;5
31680963;31258836;22.04.2020;5
31680963;31258836;19.05.2020;10
31680963;31258836;28.06.2020;5
31680963;31258836;19.07.2020;5
31680963;31258836;26.08.2020;5
31680963;31258836;04.10.2020;2
31680963;31258836;01.11.2020;5
31680963;31258836;16.12.2020;5
31680963;31258836;06.03.2021;5
31680963;31258836;18.03.2021;5
31680975;31258842;23.09.2019;5
31680975;31258842;21.04.2020;5
31680975;31258842;19.05.2020;5
31680975;31258842;18.06.2020;5
31680975;31258842;24.12.2020;5
31680978;31163595;13.10.2019;5
31680978;31163595;19.11.2019;5
31680978;31163595;10.02.2020;5
31680996;31198734;05.10.2019;5
31680996;31198734;24.10.2019;5
31680996;31198734;20.11.2019;5
31680996;31198734;23.01.2020;5
31680996;31198734;11.04.2020;5
31680996;31198734;24.04.2020;5
31680996;31198734;13.07.2020;5
31680996;31198734;18.07.2020;10
31680996;31198734;01.11.2020;5
31680996;31198734;17.12.2020;5
31680996;31198734;17.01.2021;10
31681089;31258914;23.12.2019;5
31681089;31258914;22.03.2020;5
31681098;31258926;26.08.2019;5
31681098;31258926;28.09.2019;5
31681098;31258926;25.10.2019;5
31681098;31258926;24.11.2019;5
31681107;31258923;17.10.2019;5
31681107;31258923;20.06.2020;5
31681107;31258923;04.10.2020;5
31681197;30343506;31.08.2019;24
31681197;30343506;22.09.2019;5
31681197;30343506;30.09.2019;5
31681197;30343506;23.12.2019;2
31681212;31258989;23.09.2019;10
31681212;31258989;23.12.2019;5
31681212;31258989;19.05.2020;5
31681224;31258995;19.09.2019;5
31681236;31222320;02.09.2019;5
31681236;31222320;11.11.2019;5
31681236;31222320;23.02.2020;5
31681236;31222320;05.04.2020;5
31681236;31222320;11.05.2020;5
31681236;31222320;28.06.2020;5
31681236;31222320;09.08.2020;5
31681236;31222320;20.11.2020;5
31681260;31137231;15.05.2019;5
31681260;31137231;16.07.2019;5
31681260;31137231;12.08.2019;5
31681260;31137231;27.08.2019;5
31681260;31137231;17.09.2019;5
31681260;31137231;08.10.2019;5
31681260;31137231;19.11.2019;5
31681260;31137231;28.01.2020;10
31681260;31137231;03.03.2020;5
31681260;31137231;19.05.2020;5
31681260;31137231;31.05.2020;10
31681260;31137231;21.06.2020;5
31681260;31137231;23.06.2020;5
31681260;31137231;15.07.2020;5
31681260;31137231;11.08.2020;5
31681260;31137231;15.09.2020;5
31681260;31137231;06.10.2020;5
31681260;31137231;24.11.2020;5
31681260;31137231;12.01.2021;5
31681260;31137231;09.02.2021;5
31681281;31259019;19.09.2019;13
31681314;31259034;16.09.2020;5
31681317;31259031;09.08.2019;37
31681317;31259031;21.09.2019;5
31681317;31259031;25.11.2019;5
31681317;31259031;09.03.2020;2
31681332;31259040;29.08.2019;40
31681365;31259052;29.08.2019;70
31681365;31259052;21.10.2019;5
31681365;31259052;15.04.2020;5
31681365;31259052;24.06.2020;5
31681365;31259052;05.07.2020;5
31681365;31259052;19.08.2020;5
31681377;31259058;29.03.2020;37
31681389;31259064;25.11.2019;5
31681389;31259064;29.02.2020;5
31681389;31259064;20.06.2020;5
31681389;31259064;02.07.2020;20
31681389;31259064;12.08.2020;5
31681389;31259064;24.08.2020;5
31681389;31259064;14.10.2020;5
31681395;31259067;16.09.2019;5
31681395;31259067;14.10.2019;5
31681395;31259067;19.01.2020;5
31681395;31259067;17.02.2020;5
31681407;31259073;04.01.2020;5
31681407;31259073;19.09.2020;5
31681407;31259073;01.11.2020;5
31681407;31259073;27.01.2021;5
31681437;31259085;21.09.2019;35
31681470;31012128;08.06.2019;5
31681470;31012128;22.06.2019;5
31681470;31012128;18.07.2019;5
31681470;31012128;20.08.2019;5
31681470;31012128;10.09.2019;5
31681470;31012128;15.10.2019;5
31681470;31012128;09.11.2019;10
31681470;31012128;03.12.2019;5
31681470;31012128;24.12.2019;5
31681470;31012128;08.02.2020;10
31681470;31012128;27.02.2020;5
31681470;31012128;21.03.2020;5
31681470;31012128;22.03.2020;5
31681470;31012128;05.04.2020;5
31681470;31012128;28.05.2020;10
31681470;31012128;05.07.2020;10
31681470;31012128;19.07.2020;5
31681470;31012128;26.07.2020;10
31681485;28125717;23.12.2019;5
31681485;28125717;11.02.2020;5
31681485;28125717;14.04.2020;5
31681509;31259100;25.11.2019;5
31681530;31259109;08.09.2019;5
31681548;31259121;14.09.2019;70
31681548;31259121;13.10.2019;5
31681548;31259121;21.04.2020;5
31681632;31259169;25.08.2020;5
31681632;31259169;23.02.2021;5
31681659;31259175;12.09.2019;15
31681659;31259175;18.02.2020;5
31681659;31259175;19.02.2020;5
31681659;31259175;21.04.2020;5
31681659;31259175;14.05.2020;5
31681659;31259175;19.06.2020;5
31681659;31259175;10.07.2020;10
31681659;31259175;30.07.2020;5
31681659;31259175;11.10.2020;10
31681659;31259175;19.11.2020;5
31681674;27593568;24.10.2019;5
31681683;31259199;23.10.2019;20
31681785;30465954;28.08.2019;5
31681785;30465954;12.09.2019;20
31681785;30465954;17.10.2019;2
31681788;31259220;26.12.2019;5
31681869;31259265;28.08.2019;5
31681869;31259265;05.10.2019;5
31681869;31259265;06.12.2019;5
31681869;31259265;26.12.2019;5
31681869;31259265;30.12.2019;5
31681869;31259265;26.02.2020;10
31681869;31259265;23.03.2020;5
31681869;31259265;15.04.2020;5
31681869;31259265;06.05.2020;5
31681869;31259265;21.06.2020;10
31681869;31259265;21.07.2020;5
31681869;31259265;12.08.2020;5
31681869;31259265;02.09.2020;5
31681869;31259265;29.09.2020;5
31681869;31259265;25.10.2020;5
31681869;31259265;22.11.2020;5
31681869;31259265;26.12.2020;5
31681938;31259289;27.08.2019;30
31681938;31259289;14.09.2019;5
31681938;31259289;28.09.2019;2
31681938;31259289;26.10.2019;2
31681938;31259289;01.12.2019;2
31681938;31259289;08.12.2019;2
31681938;31259289;21.12.2019;5
31681974;30627717;20.09.2019;5
31682172;31259415;29.08.2019;70
31682172;31259415;16.09.2019;5
31682172;31259415;26.12.2019;5
31682172;31259415;07.02.2020;5
31682172;31259415;21.03.2020;5
31682172;31259415;22.04.2020;5
31682172;31259415;01.07.2020;5
31682172;31259415;05.12.2020;5
31682175;31259400;21.08.2019;5
31682175;31259400;20.11.2019;10
31682175;31259400;20.06.2020;5
31682211;31259433;18.10.2019;5
31682211;31259433;30.05.2020;5
31682211;31259433;05.09.2020;5
31682211;31259433;16.10.2020;5
31682211;31259433;30.01.2021;5
31682211;31259433;21.02.2021;5
31682214;31259436;19.01.2020;5
31682214;31259436;31.07.2020;5
31682247;31259451;12.09.2019;10
31682247;31259451;24.10.2019;5
31682247;31259451;20.12.2019;5
31682247;31259451;01.03.2020;5
31682250;31259286;07.08.2019;5
31682250;31259286;09.09.2019;5
31682250;31259286;18.11.2019;5
31682250;31259286;17.02.2020;5
31682250;31259286;04.05.2020;5
31682250;31259286;29.06.2020;5
31682250;31259286;19.07.2020;5
31682250;31259286;01.09.2020;5
31682250;31259286;03.11.2020;5
31682250;31259286;22.01.2021;5
31682250;31259286;23.02.2021;5
31682283;31259484;16.09.2020;5
31682328;31259505;25.08.2019;5
31682328;31259505;26.10.2019;5
31682328;31259505;11.11.2019;5
31682328;31259505;19.03.2020;10
31682328;31259505;10.04.2020;10
31682328;31259505;13.05.2020;5
31682328;31259505;23.05.2020;5
31682328;31259505;07.07.2020;5
31682328;31259505;03.09.2020;5
31682328;31259505;17.09.2020;5
31682328;31259505;16.10.2020;5
31682328;31259505;03.11.2020;5
31682328;31259505;19.01.2021;5
31682328;31259505;23.02.2021;5
31682328;31259505;15.03.2021;5
31682352;31259517;15.11.2019;33
31682352;31259517;23.12.2019;5
31682379;31259529;02.09.2019;5
31682379;31259529;07.10.2019;5
31682379;31259529;17.12.2019;5
31682379;31259529;13.02.2020;5
31682391;28077948;08.09.2019;5
31682391;28077948;11.09.2019;5
31682391;28077948;23.09.2019;5
31682391;28077948;30.10.2019;5
31682391;28077948;18.02.2020;5
31682391;28077948;11.03.2020;5
31682391;28077948;12.03.2020;5
31682391;28077948;05.05.2020;5
31682391;28077948;10.06.2020;5
31682391;28077948;14.06.2020;5
31682391;28077948;30.06.2020;5
31682391;28077948;08.07.2020;5
31682391;28077948;29.07.2020;5
31682391;28077948;29.08.2020;5
31682391;28077948;09.10.2020;5
31682391;28077948;15.11.2020;5
31682391;28077948;06.12.2020;5
31682391;28077948;05.02.2021;5
31682391;28077948;14.02.2021;5
31682415;31259541;24.08.2019;35
31682415;31259541;20.11.2019;5
31682415;31259541;26.12.2019;5
31682415;31259541;13.01.2020;5
31682415;31259541;27.01.2020;5
31682415;31259541;07.02.2020;5
31682415;31259541;09.02.2020;5
31682415;31259541;14.03.2020;5
31682415;31259541;25.03.2020;5
31682415;31259541;09.04.2020;5
31682415;31259541;11.04.2020;5
31682415;31259541;21.04.2020;5
31682415;31259541;24.04.2020;5
31682415;31259541;26.04.2020;5
31682415;31259541;19.05.2020;5
31682415;31259541;31.05.2020;5
31682415;31259541;26.06.2020;5
31682415;31259541;31.07.2020;5
31682415;31259541;01.11.2020;5
31682415;31259541;06.12.2020;5
31682415;31259541;10.12.2020;5
31682415;31259541;12.02.2021;5
31682415;31259541;16.02.2021;5
31682415;31259541;11.03.2021;5
31682430;31259547;08.09.2019;5
31682490;31259571;12.09.2019;15
31682490;31259571;29.11.2019;5
31682490;31259571;21.04.2020;5
31682490;31259571;19.05.2020;5
31682490;31259571;22.09.2020;5
31682490;31259571;24.12.2020;5
31682502;31259574;25.11.2019;5
31682502;31259574;26.12.2019;5
31682502;31259574;07.02.2020;5
31682502;31259574;29.03.2020;5
31682502;31259574;15.05.2020;5
31682502;31259574;19.06.2020;5
31682502;31259574;31.07.2020;5
31682502;31259574;06.09.2020;5
31682502;31259574;20.11.2020;5
31682502;31259574;04.02.2021;5
31682538;31259595;20.11.2019;5
31682586;31259268;20.08.2019;15
31682586;31259268;20.11.2019;5
31682586;31259268;26.12.2019;5
31682586;31259268;29.01.2020;5
31682586;31259268;14.05.2020;5
31682586;31259268;16.10.2020;5
31682586;31259268;27.10.2020;5
31682586;31259268;08.01.2021;5
31682625;31259655;20.08.2019;30
31682625;31259655;04.09.2019;5
31682625;31259655;11.09.2019;5
31682625;31259655;15.09.2019;5
31682625;31259655;28.09.2019;5
31682625;31259655;02.10.2019;5
31682625;31259655;14.02.2020;5
31682625;31259655;19.02.2020;5
31682625;31259655;04.03.2020;5
31682625;31259655;14.03.2020;5
31682625;31259655;21.03.2020;5
31682625;31259655;28.03.2020;5
31682625;31259655;04.04.2020;5
31682655;31259625;09.10.2019;5
31682820;31259739;01.01.2020;5
31682820;31259739;23.04.2020;5
31682820;31259739;13.08.2020;5
31682820;31259739;29.10.2020;5
31682820;31259739;11.01.2021;5
31682820;31259739;17.02.2021;5
31682838;30798666;17.02.2020;5
31682913;30257163;04.09.2019;5
31682988;31259751;23.09.2019;5
31683006;31259820;03.09.2019;5
31683006;31259820;17.03.2020;5
31683006;31259820;22.03.2020;5
31683006;31259820;22.04.2020;5
31683006;31259820;05.06.2020;5
31683027;31233843;07.10.2019;10
31683027;31233843;16.10.2019;5
31683027;31233843;20.11.2019;5
31683027;31233843;20.01.2020;5
31683027;31233843;08.04.2020;5
31683027;31233843;01.05.2020;5
31683027;31233843;18.06.2020;5
31683027;31233843;18.07.2020;10
31683027;31233843;22.11.2020;5
31683027;31233843;27.11.2020;5
31683027;31233843;17.12.2020;5
31683027;31233843;17.01.2021;5
31683027;31233843;21.02.2021;5
31683039;31259856;05.09.2019;5
31683039;31259856;06.09.2019;25
31683039;31259856;22.09.2019;5
31683039;31259856;03.10.2019;2
31683039;31259856;01.12.2019;5
31683039;31259856;16.12.2019;5
31683039;31259856;18.12.2019;5
31683039;31259856;29.12.2019;5
31683039;31259856;21.01.2020;5
31683039;31259856;29.01.2020;5
31683039;31259856;20.02.2020;15
31683039;31259856;07.03.2020;10
31683039;31259856;07.05.2020;5
31683039;31259856;29.05.2020;5
31683039;31259856;26.06.2020;2
31683039;31259856;15.07.2020;15
31683039;31259856;19.07.2020;2
31683039;31259856;19.08.2020;5
31683039;31259856;10.01.2021;5
31683039;31259856;20.02.2021;5
31683039;31259856;12.03.2021;2
31683063;31259877;07.09.2019;33
31683063;31259877;08.09.2019;5
31683063;31259877;24.09.2019;5
31683063;31259877;16.10.2019;2
31683063;31259877;16.12.2019;5
31683063;31259877;04.01.2020;5
31683063;31259877;06.02.2020;5
31683063;31259877;22.02.2020;5
31683063;31259877;22.03.2020;5
31683063;31259877;09.06.2020;5
31683063;31259877;09.01.2021;5
31683063;31259877;04.03.2021;5
31683117;31259886;27.02.2020;5
31683117;31259886;05.04.2020;5
31683117;31259886;19.07.2020;5
31683138;27419064;02.09.2019;5
31683153;31212420;21.06.2019;5
31683153;31212420;26.07.2019;5
31683153;31212420;11.09.2019;5
31683153;31212420;26.09.2019;5
31683153;31212420;23.06.2020;5
31683153;31212420;24.06.2020;5
31683153;31212420;18.09.2020;5
31683153;31212420;07.12.2020;5
31683153;31212420;14.01.2021;5
31683153;31212420;30.01.2021;5
31683153;31212420;19.02.2021;5
31683153;31212420;27.02.2021;5
31683153;31212420;15.03.2021;5
31683153;31212420;04.04.2021;5
31683168;31259940;12.06.2020;5
31683180;31216374;15.06.2019;5
31683180;31216374;18.09.2019;5
31683180;31216374;29.10.2019;5
31683183;31231719;19.07.2019;5
31683183;31231719;18.09.2019;5
31683183;31231719;10.10.2019;5
31683183;31231719;15.11.2019;5
31683183;31231719;13.01.2020;5
31683183;31231719;28.01.2020;5
31683183;31231719;07.04.2020;5
31683183;31231719;18.08.2020;5
31683183;31231719;15.12.2020;5
31683183;31231719;09.04.2021;5
31683198;31205580;19.06.2019;5
31683198;31205580;27.07.2019;5
31683198;31205580;08.09.2019;5
31683198;31205580;25.12.2019;5
31683198;31205580;19.06.2020;5
31683198;31205580;10.11.2020;5
31683198;31205580;22.12.2020;5
31683201;31215768;18.09.2019;5
31683201;31215768;19.09.2019;5
31683201;31215768;20.12.2019;5
31683201;31215768;24.01.2020;15
31683201;31215768;19.02.2020;5
31683201;31215768;12.08.2020;5
31683201;31215768;16.09.2020;5
31683216;31221687;28.07.2019;5
31683216;31221687;18.09.2019;5
31683216;31221687;29.09.2019;5
31683216;31221687;27.10.2019;5
31683216;31221687;18.12.2019;5
31683216;31221687;02.02.2020;5
31683216;31221687;30.05.2020;5
31683216;31221687;30.06.2020;5
31683216;31221687;06.12.2020;5
31683249;31259985;25.08.2019;5
31683249;31259985;05.11.2019;5
31683249;31259985;26.12.2019;5
31683249;31259985;05.01.2020;5
31683249;31259985;22.01.2020;5
31683249;31259985;04.02.2020;5
31683249;31259985;31.03.2020;5
31683249;31259985;13.04.2020;5
31683249;31259985;17.04.2020;5
31683249;31259985;08.07.2020;5
31683249;31259985;05.09.2020;5
31683249;31259985;08.09.2020;5
31683249;31259985;01.10.2020;5
31683249;31259985;03.10.2020;5
31683249;31259985;16.01.2021;5
31683249;31259985;13.02.2021;5
31683249;31259985;18.03.2021;5
31683255;31259988;14.09.2019;13
31683255;31259988;16.09.2019;5
31683255;31259988;07.10.2019;5
31683255;31259988;04.11.2019;5
31683255;31259988;12.12.2019;5
31683255;31259988;31.01.2020;5
31683255;31259988;26.02.2020;5
31683255;31259988;12.04.2020;5
31683255;31259988;12.06.2020;5
31683255;31259988;18.07.2020;5
31683255;31259988;25.08.2020;5
31683255;31259988;20.09.2020;5
31683255;31259988;26.10.2020;5
31683255;31259988;04.11.2020;2
31683255;31259988;08.12.2020;5
31683255;31259988;20.01.2021;5
31683255;31259988;28.02.2021;5
31683255;31259988;12.03.2021;5
31683261;31259991;15.02.2021;5
31683267;31259994;14.09.2019;65
31683267;31259994;21.10.2019;5
31683267;31259994;07.11.2019;5
31683267;31259994;19.01.2020;5
31683267;31259994;30.01.2020;5
31683267;31259994;11.05.2020;5
31683267;31259994;10.07.2020;5
31683267;31259994;18.07.2020;5
31683267;31259994;03.11.2020;5
31683267;31259994;08.01.2021;5
31683273;31259997;31.08.2019;5
31683273;31259997;17.10.2019;5
31683273;31259997;18.11.2019;5
31683273;31259997;19.02.2020;5
31683273;31259997;16.06.2020;10
31683273;31259997;28.07.2020;5
31683273;31259997;08.09.2020;5
31683273;31259997;12.10.2020;5
31683273;31259997;14.11.2020;5
31683273;31259997;31.12.2020;5
31683273;31259997;02.02.2021;5
31683273;31259997;24.02.2021;5
31683273;31259997;15.03.2021;5
31683273;31259997;18.03.2021;5
31683291;31260003;23.09.2019;5
31683291;31260003;28.10.2019;5
31683291;31260003;25.11.2019;5
31683291;31260003;23.12.2019;5
31683291;31260003;17.02.2020;5
31683291;31260003;30.03.2020;5
31683291;31260003;27.04.2020;5
31683291;31260003;25.05.2020;5
31683291;31260003;19.07.2020;5
31683291;31260003;27.07.2020;5
31683291;31260003;10.08.2020;5
31683291;31260003;28.09.2020;5
31683291;31260003;09.11.2020;5
31683291;31260003;21.12.2020;5
31683291;31260003;18.01.2021;5
31683291;31260003;15.02.2021;5
31683315;27624372;02.09.2019;5
31683321;31260015;13.09.2019;46
31683321;31260015;25.11.2019;5
31683321;31260015;23.12.2019;2
31683321;31260015;26.12.2019;5
31683321;31260015;26.02.2020;5
31683321;31260015;06.04.2020;5
31683321;31260015;14.06.2020;5
31683321;31260015;27.07.2020;2
31683321;31260015;28.12.2020;5
31683321;31260015;09.02.2021;5
31683468;31260090;01.09.2019;5
31683468;31260090;03.11.2019;5
31683468;31260090;20.11.2019;5
31683468;31260090;12.02.2020;5
31683468;31260090;19.02.2020;5
31683468;31260090;04.03.2020;5
31683468;31260090;09.03.2020;5
31683468;31260090;24.03.2020;5
31683468;31260090;11.04.2020;5
31683468;31260090;05.05.2020;5
31683468;31260090;19.05.2020;10
31683468;31260090;02.06.2020;5
31683468;31260090;05.06.2020;15
31683468;31260090;19.06.2020;5
31683468;31260090;30.06.2020;5
31683468;31260090;12.07.2020;5
31683468;31260090;15.07.2020;5
31683468;31260090;19.07.2020;5
31683468;31260090;10.08.2020;5
31683468;31260090;14.08.2020;5
31683468;31260090;10.09.2020;5
31683468;31260090;12.09.2020;5
31683468;31260090;20.09.2020;5
31683468;31260090;24.09.2020;5
31683468;31260090;25.09.2020;5
31683468;31260090;07.12.2020;5
31683468;31260090;17.12.2020;5
31683468;31260090;16.01.2021;10
31683468;31260090;20.01.2021;5
31683468;31260090;21.01.2021;5
31683468;31260090;26.01.2021;5
31683468;31260090;30.01.2021;5
31683498;31260117;29.08.2019;30
31683498;31260117;16.10.2019;5
31683498;31260117;06.11.2019;5
31683498;31260117;13.12.2019;5
31683498;31260117;24.12.2019;5
31683498;31260117;27.12.2019;5
31683498;31260117;20.01.2020;5
31683498;31260117;27.01.2020;5
31683498;31260117;13.04.2020;5
31683498;31260117;17.04.2020;5
31683498;31260117;03.06.2020;5
31683498;31260117;22.06.2020;5
31683498;31260117;21.07.2020;5
31683498;31260117;23.10.2020;5
31683498;31260117;03.11.2020;5
31683498;31260117;16.02.2021;5
31683591;28186647;30.09.2019;5
31683591;28186647;28.10.2019;5
31683591;28186647;23.12.2019;5
31683591;28186647;30.03.2020;5
31683591;28186647;25.05.2020;5
31683591;28186647;27.07.2020;5
31683591;28186647;22.08.2020;5
31683591;28186647;20.12.2020;5
31683609;31260171;23.09.2019;5
31683609;31260171;20.10.2019;70
31683609;31260171;21.10.2019;5
31683609;31260171;06.11.2019;5
31683609;31260171;03.12.2019;5
31683609;31260171;20.01.2020;5
31683609;31260171;02.02.2020;5
31683609;31260171;18.02.2020;5
31683609;31260171;20.03.2020;5
31683618;30884904;27.07.2019;5
31683618;30884904;26.08.2019;10
31683618;30884904;28.10.2019;5
31683618;30884904;23.12.2019;5
31683618;30884904;20.01.2020;5
31683618;30884904;30.03.2020;10
31683618;30884904;27.04.2020;5
31683618;30884904;25.05.2020;5
31683618;30884904;21.06.2020;5
31683618;30884904;22.06.2020;5
31683618;30884904;10.07.2020;5
31683618;30884904;09.09.2020;10
31683630;31260174;27.09.2019;5
31683630;31260174;21.10.2019;5
31683630;31260174;04.01.2020;5
31683630;31260174;10.05.2020;5
31683630;31260174;22.10.2020;5
31683630;31260174;11.02.2021;5
31683660;30892761;19.10.2019;3
31683672;31113558;07.12.2019;5
31683672;31113558;22.03.2020;5
31683672;31113558;01.05.2020;5
31683672;31113558;15.07.2020;5
31683672;31113558;19.09.2020;5
31683672;31113558;16.10.2020;5
31683672;31113558;20.01.2021;5
31683672;31113558;21.01.2021;5
31683711;31172517;18.02.2020;5
31683711;31172517;17.07.2020;5
31683711;31172517;20.08.2020;5
31683711;31172517;16.09.2020;5
31683750;31260210;11.09.2019;70
31683750;31260210;13.01.2020;5
31683750;31260210;16.11.2020;5
31683753;31260216;13.09.2019;29
31683753;31260216;14.10.2019;5
31683753;31260216;15.11.2019;5
31683753;31260216;26.02.2021;5
31683786;31260231;15.08.2019;9
31683786;31260231;23.09.2019;5
31683786;31260231;28.10.2019;2
31683786;31260231;17.02.2020;5
31683786;31260231;18.02.2020;5
31683786;31260231;27.04.2020;2
31683786;31260231;25.05.2020;2
31683786;31260231;22.06.2020;5
31683786;31260231;18.08.2020;5
31683786;31260231;07.12.2020;5
31683786;31260231;24.01.2021;5
31683786;31260231;21.03.2021;5
31683798;31260234;22.08.2019;70
31683798;31260234;26.08.2019;5
31683798;31260234;28.10.2019;5
